run_id,pattern_id,agent_id,dept_id,is_proximal,has_informal,sum_interaction,psychological_safety,psych_leader,psych_colleague,psych_team,task_cohesion,output_score_ave,output_score_dept0,output_score_dept1,position,sum_active_interaction,sum_passive_interaction
24,4,13,1,1,1,0,5.317022188705801,5.396209436807331,5.505898653300075,4.638748693681241,5.674442582532227,4.0233317825,4.065611329,3.981052236,Department Leader,0,0
25,1,0,0,0,0,0,5.15020932002497,5.412619203952782,5.1446545684196,4.375940755320733,5.525465888556395,3.8194070655,3.842342864,3.796471267,General Member,0,0
25,1,1,0,0,0,0,5.297333776936625,5.55294114627851,5.362799238238374,4.3777589258735565,5.485239670791435,3.8194070655,3.842342864,3.796471267,General Member,0,0
25,1,2,0,0,0,0,5.206741060656884,5.243444270568199,5.327192717944376,4.81557756391879,5.635150367174364,3.8194070655,3.842342864,3.796471267,General Member,0,0
25,1,3,0,0,0,0,5.071394471022863,5.177399406123973,5.228449553178283,4.386917807356885,5.3333245459129905,3.8194070655,3.842342864,3.796471267,General Member,0,0
25,1,4,0,0,0,0,5.064591906763178,4.994811147862544,5.295472375068132,4.735213090753522,5.289855273553215,3.8194070655,3.842342864,3.796471267,General Member,0,0
25,1,5,0,0,0,0,5.329543316158496,5.477241821253633,5.3742922936534,4.7820335200516455,5.465097789099223,3.8194070655,3.842342864,3.796471267,General Member,0,0
25,1,6,0,0,0,0,5.508391977100482,5.569242130754857,5.638447516542725,5.022378590772126,5.723728293677936,3.8194070655,3.842342864,3.796471267,Department Leader,0,0
25,1,7,1,0,0,0,5.193067144120755,5.429899713680869,5.176491648559342,4.5212455917503815,5.6392423793991435,3.8194070655,3.842342864,3.796471267,General Member,0,0
25,1,8,1,0,0,0,5.219192586091874,5.34889490191501,5.215052578833687,4.839745655558235,5.304712256285678,3.8194070655,3.842342864,3.796471267,General Member,0,0
25,1,9,1,0,0,0,5.232460061075736,5.273789093972596,5.395365982546416,4.728359145620234,5.770464508681349,3.8194070655,3.842342864,3.796471267,General Member,0,0
25,1,10,1,0,0,0,5.293556602112097,5.350071762474757,5.494549647522735,4.655027348399293,5.51125355721935,3.8194070655,3.842342864,3.796471267,General Member,0,0
25,1,11,1,0,0,0,5.054297633763244,5.145621632637292,5.016169344459219,4.869291645517154,5.587256462947066,3.8194070655,3.842342864,3.796471267,General Member,0,0
25,1,12,1,0,0,0,5.170595498549298,5.242778542600299,5.342251209130131,4.553516375041026,5.630566506436829,3.8194070655,3.842342864,3.796471267,General Member,0,0
25,1,13,1,0,0,0,5.277531673134508,5.429985078606116,5.402480517900806,4.528624152264987,5.661267941393149,3.8194070655,3.842342864,3.796471267,Department Leader,0,0
26,2,0,0,1,0,0,5.349448449245358,5.41467420470884,5.4929148699872545,4.819016201123824,5.63804824044443,3.9012289615,3.842006909,3.960451014,General Member,0,0
26,2,1,0,1,0,0,5.327952203519176,5.356082975723336,5.4794391312017225,4.890090388980758,5.622713045317446,3.9012289615,3.842006909,3.960451014,General Member,0,0
26,2,2,0,1,0,0,5.112049323295169,5.0597952577325,5.367864837307403,4.671908653954642,5.313338044442892,3.9012289615,3.842006909,3.960451014,General Member,0,0
26,2,3,0,1,0,0,5.096069186137301,5.321147255467244,5.252031764758197,4.056922294698719,5.092941215014603,3.9012289615,3.842006909,3.960451014,General Member,0,0
26,2,4,0,1,0,0,5.311263474168831,5.271925971994086,5.426875445733655,5.159514713708475,5.612355628986626,3.9012289615,3.842006909,3.960451014,General Member,0,0
26,2,5,0,1,0,0,4.6854819448617775,4.636288443850645,5.123685670102389,3.810587089000414,4.299301023991352,3.9012289615,3.842006909,3.960451014,General Member,0,0
26,2,6,0,1,0,0,5.560716505183126,5.6570629044295675,5.692796694652589,4.963490198681724,5.673768424338606,3.9012289615,3.842006909,3.960451014,Department Leader,0,0
26,2,7,1,1,0,0,5.285280106831239,5.426678517990424,5.369625052659844,4.664279999753612,5.7566451993232075,3.9012289615,3.842006909,3.960451014,General Member,0,0
26,2,8,1,1,0,0,5.121064464756384,5.299907697870806,5.139935676794013,4.540501937325321,5.558086722557101,3.9012289615,3.842006909,3.960451014,General Member,0,0
26,2,9,1,1,0,0,5.379913073029521,5.424045931231999,5.555501079076167,4.837809150979919,5.610149040061996,3.9012289615,3.842006909,3.960451014,General Member,0,0
26,2,10,1,1,0,0,5.378618713408649,5.466677387558686,5.4466066805935744,4.955804100860377,5.768007438041247,3.9012289615,3.842006909,3.960451014,General Member,0,0
26,2,11,1,1,0,0,5.087677734265234,5.229089926496257,5.217769466545194,4.359893782252254,5.412080624900721,3.9012289615,3.842006909,3.960451014,General Member,0,0
26,2,12,1,1,0,0,5.02296460976265,5.24710368591542,5.211176111369255,3.9113872108889267,4.986725299260804,3.9012289615,3.842006909,3.960451014,General Member,0,0
26,2,13,1,1,0,0,5.415784944123049,5.484545428312881,5.505278934509581,5.000684180651641,5.738625035247708,3.9012289615,3.842006909,3.960451014,Department Leader,0,0
27,3,0,0,0,1,0,5.212721840349859,5.347704250301215,5.185515371873352,4.871256370274304,5.396454937284091,3.9081765795,3.909508459,3.9068447,General Member,0,0
27,3,1,0,0,1,0,5.258979962931716,5.352832114581151,5.35598263012832,4.7510839511913305,5.616433464965986,3.9081765795,3.909508459,3.9068447,General Member,0,0
27,3,2,0,0,1,0,5.237809670736164,5.478534192686594,5.0564910523760584,4.938712881058459,5.635440594638412,3.9081765795,3.909508459,3.9068447,General Member,0,0
27,3,3,0,0,1,0,5.247851261328277,5.307274458679331,5.4088900710198615,4.693824446661421,5.679878882178349,3.9081765795,3.909508459,3.9068447,General Member,0,0
27,3,4,0,0,1,0,5.205202255967973,5.239299447728009,5.347566395927494,4.770727687448976,5.498575862540735,3.9081765795,3.909508459,3.9068447,General Member,0,0
27,3,5,0,0,1,0,5.234264023604357,5.4047080780570615,5.3412723580265755,4.473245746594402,5.359096526230651,3.9081765795,3.909508459,3.9068447,General Member,0,0
27,3,6,0,0,1,0,5.4723784112098235,5.525212017375446,5.654519687950197,4.888881280318747,5.572736382455378,3.9081765795,3.909508459,3.9068447,Department Leader,0,0
27,3,7,1,0,1,0,5.130124703793273,5.432662676035601,4.8062695304599,4.978172858177491,5.16124114764095,3.9081765795,3.909508459,3.9068447,General Member,0,0
27,3,8,1,0,1,0,5.071882107367669,5.0767574867635865,5.442763318972009,4.191866475436456,5.111092890765018,3.9081765795,3.909508459,3.9068447,General Member,0,0
27,3,9,1,0,1,0,5.32620623749203,5.293413426001514,5.501434722023765,5.015718208056194,5.640204021315089,3.9081765795,3.909508459,3.9068447,General Member,0,0
27,3,10,1,0,1,0,5.3342299051194875,5.388273845846763,5.507595117830421,4.7675792532788215,5.689287364168486,3.9081765795,3.909508459,3.9068447,General Member,0,0
27,3,11,1,0,1,0,4.916265313292131,4.969222132382819,4.814447525226068,4.994969694840875,5.149187018261209,3.9081765795,3.909508459,3.9068447,General Member,0,0
27,3,12,1,0,1,0,5.296932487826082,5.440354758560499,5.276957691320218,4.913273534136511,5.5194502877232345,3.9081765795,3.909508459,3.9068447,General Member,0,0
27,3,13,1,0,1,0,5.373023179252954,5.518232324189727,5.328153832107159,5.042090887782827,5.726838001847365,3.9081765795,3.909508459,3.9068447,Department Leader,0,0
28,4,0,0,1,1,0,5.021262439747326,5.170860893327951,5.013631860746736,4.590271763340153,5.7656350844101825,3.9246489415,3.934314837,3.914983046,General Member,0,0
28,4,1,0,1,1,0,5.4133183363612805,5.467901133798231,5.547503775514009,4.936470586027397,5.495175440483243,3.9246489415,3.934314837,3.914983046,General Member,0,0
28,4,2,0,1,1,0,5.321075140887374,5.328215723550267,5.5020698309087015,4.8773324495156025,5.680844186385475,3.9246489415,3.934314837,3.914983046,General Member,0,0
28,4,3,0,1,1,0,4.734986219135116,4.817450936984402,4.821233124145472,4.286349287229765,4.568440482627846,3.9246489415,3.934314837,3.914983046,General Member,0,0
28,4,4,0,1,1,0,5.061052121250432,5.092560125411023,5.281702382314572,4.451677499619001,5.674433941041242,3.9246489415,3.934314837,3.914983046,General Member,0,0
28,4,5,0,1,1,0,4.868091888684897,4.783917000883611,5.472417808579285,3.7105227390018447,4.442889110944366,3.9246489415,3.934314837,3.914983046,General Member,0,0
28,4,6,0,1,1,2,4.998960969502033,4.965301704553376,5.350799856464649,4.278981361435236,4.930051477246776,3.9246489415,3.934314837,3.914983046,Department Leader,1,1
28,4,7,1,1,1,0,4.999093483570362,5.069837201852823,5.0983253916392535,4.5553212098955616,5.058827563062435,3.9246489415,3.934314837,3.914983046,General Member,0,0
28,4,8,1,1,1,0,5.188368837322086,5.4318957543936275,5.226119911727036,4.36970224582924,5.031938936436495,3.9246489415,3.934314837,3.914983046,General Member,0,0
28,4,9,1,1,1,0,5.240229380820381,5.25493571623079,5.326727977249323,4.994280316254961,5.778668136045701,3.9246489415,3.934314837,3.914983046,General Member,0,0
28,4,10,1,1,1,0,5.250183101704849,5.3656898179057215,5.276836222709179,4.841472337425465,5.513139602139938,3.9246489415,3.934314837,3.914983046,General Member,0,0
28,4,11,1,1,1,0,5.2250475824739535,5.286215376137733,5.304735317503031,4.85560615308144,5.731126850005855,3.9246489415,3.934314837,3.914983046,General Member,0,0
28,4,12,1,1,1,0,5.158325768010322,5.178279021973904,5.2638574178698505,4.852225489780668,5.565583940255582,3.9246489415,3.934314837,3.914983046,General Member,0,0
28,4,13,1,1,1,2,5.162169652573213,5.460045680285265,5.341903444695728,3.849162721151192,5.12555949491432,3.9246489415,3.934314837,3.914983046,Department Leader,1,1
29,1,0,0,0,0,0,5.22567727444777,5.293026554079992,5.423578143272209,4.561860741627413,5.726439487941154,3.932269667,4.007666762,3.856872572,General Member,0,0
29,1,1,0,0,0,0,5.03331329506766,5.290490252613188,5.109702044313264,4.083542007524665,5.664270416064262,3.932269667,4.007666762,3.856872572,General Member,0,0
29,1,2,0,0,0,0,5.004154481016912,4.895937933159724,5.2023475031780455,4.866353739545828,5.535404370847877,3.932269667,4.007666762,3.856872572,General Member,0,0
29,1,3,0,0,0,0,4.856698069531809,5.002100393416635,4.897397487003612,4.325525790443121,5.712240631719334,3.932269667,4.007666762,3.856872572,General Member,0,0
29,1,4,0,0,0,0,5.057829927675735,4.951326565777889,5.3501634615857,4.695228434246022,5.631352706290883,3.932269667,4.007666762,3.856872572,General Member,0,0
29,1,5,0,0,0,0,5.254484273627744,5.176553496624279,5.575476149520213,4.739295560889043,5.629140924504128,3.932269667,4.007666762,3.856872572,General Member,0,0
29,1,6,0,0,0,0,5.372253400495936,5.4482852894755815,5.491121189649119,4.866799558866239,5.555473022152546,3.932269667,4.007666762,3.856872572,Department Leader,0,0
29,1,7,1,0,0,0,5.38297123856911,5.5800215245577185,5.329741144943209,4.916023932397052,5.718427893305499,3.932269667,4.007666762,3.856872572,General Member,0,0
29,1,8,1,0,0,0,5.17176548779304,5.3707218246453525,5.196798080020424,4.516487095372206,5.705025589301949,3.932269667,4.007666762,3.856872572,General Member,0,0
29,1,9,1,0,0,0,5.367769372087757,5.5099746121658075,5.504660707865565,4.621740535038722,5.461079621452516,3.932269667,4.007666762,3.856872572,General Member,0,0
29,1,10,1,0,0,0,4.884650334920186,5.06094076590989,4.815765947288158,4.5165092797591395,5.75776661141845,3.932269667,4.007666762,3.856872572,General Member,0,0
29,1,11,1,0,0,0,4.684662372643558,4.502546983440725,5.169213646735322,4.100388900704607,5.25815983463073,3.932269667,4.007666762,3.856872572,General Member,0,0
29,1,12,1,0,0,0,4.842797520384627,5.003392174111168,4.952256384789219,4.105609542260956,5.39052045807438,3.932269667,4.007666762,3.856872572,General Member,0,0
29,1,13,1,0,0,0,5.181899528268889,5.2998739971527735,5.140453944802885,4.9246824830379055,5.758260035978284,3.932269667,4.007666762,3.856872572,Department Leader,0,0
30,2,0,0,1,0,0,5.290929469620663,5.404317524712412,5.338633851055423,4.839455080997643,5.631833086471146,3.9065297755,4.051522106,3.761537445,General Member,0,0
30,2,1,0,1,0,0,4.986966636846631,5.031498404419259,5.38688851367462,3.9202202881967763,5.433135980684781,3.9065297755,4.051522106,3.761537445,General Member,0,0
30,2,2,0,1,0,0,4.9818287907717504,5.162770364043348,5.130034127760128,4.0931916179840835,5.500970294315947,3.9065297755,4.051522106,3.761537445,General Member,0,0
30,2,3,0,1,0,0,4.800294197648125,4.7254404249399755,4.964269972024303,4.642245375561495,4.89894710006111,3.9065297755,4.051522106,3.761537445,General Member,0,0
30,2,4,0,1,0,0,5.110019947794474,5.103780163655031,5.372838144645396,4.5154968408939915,5.641204370399256,3.9065297755,4.051522106,3.761537445,General Member,0,0
30,2,5,0,1,0,0,5.255184549343424,5.475633284040006,5.304588276459998,4.478562981981673,5.361224231490934,3.9065297755,4.051522106,3.761537445,General Member,0,0
30,2,6,0,1,0,0,5.08932770482876,5.143587330407554,5.322310537807652,4.382922217808298,5.060929376688212,3.9065297755,4.051522106,3.761537445,Department Leader,0,0
30,2,7,1,1,0,0,5.426008124468888,5.5483708870164685,5.434374908552126,5.039397340631922,5.634261061898126,3.9065297755,4.051522106,3.761537445,General Member,0,0
30,2,8,1,1,0,0,5.275314244410696,5.432676670521252,5.3833924700461875,4.5510444395962155,5.529055228783709,3.9065297755,4.051522106,3.761537445,General Member,0,0
30,2,9,1,1,0,0,5.178939745418839,5.42072119975553,5.266133211029064,4.250143962651579,5.693431158404849,3.9065297755,4.051522106,3.761537445,General Member,0,0
30,2,10,1,1,0,0,5.288515625125258,5.443323838137919,5.3094109271485435,4.775335281366273,5.671189053557999,3.9065297755,4.051522106,3.761537445,General Member,0,0
30,2,11,1,1,0,0,5.241146469548889,5.493198960103635,5.187548205182434,4.6100516147397075,5.135767314631556,3.9065297755,4.051522106,3.761537445,General Member,0,0
30,2,12,1,1,0,0,5.465193505537907,5.504349232555509,5.483399627463982,5.305245373324259,5.598708928289891,3.9065297755,4.051522106,3.761537445,General Member,0,0
30,2,13,1,1,0,0,5.492231904637859,5.594326788747226,5.612134096341751,4.9061754716673445,5.678364378134992,3.9065297755,4.051522106,3.761537445,Department Leader,0,0
31,3,0,0,0,1,0,5.156973357552944,5.270582751282129,5.5058366902297,4.002130733452966,5.673806961334957,3.9162320084999998,3.865047267,3.96741675,General Member,0,0
31,3,1,0,0,1,0,5.05851251290074,5.246118993775534,4.978837320519942,4.681601852498227,5.508015100801977,3.9162320084999998,3.865047267,3.96741675,General Member,0,0
31,3,2,0,0,1,0,5.085876710714284,5.128743046615817,5.275799123810599,4.514125405784949,5.553790718861141,3.9162320084999998,3.865047267,3.96741675,General Member,0,0
31,3,3,0,0,1,0,5.201499072138159,5.42501393239904,5.122091860548797,4.716237985064032,5.623916793207414,3.9162320084999998,3.865047267,3.96741675,General Member,0,0
31,3,4,0,0,1,0,5.0758941427218405,5.163695789055081,5.130400943997006,4.6853066674133945,5.476174045822132,3.9162320084999998,3.865047267,3.96741675,General Member,0,0
31,3,5,0,0,1,0,5.374172450103047,5.4837223530437464,5.468682042300102,4.825000359487818,5.725508940984564,3.9162320084999998,3.865047267,3.96741675,General Member,0,0
31,3,6,0,0,1,0,5.36303110982168,5.502280213777411,5.517145413167852,4.5856837568134186,5.580219712779607,3.9162320084999998,3.865047267,3.96741675,Department Leader,0,0
31,3,7,1,0,1,0,5.432182446519507,5.5036970204477385,5.485452166055589,5.093342712483953,5.720881787739714,3.9162320084999998,3.865047267,3.96741675,General Member,0,0
31,3,8,1,0,1,0,5.411541438148422,5.37590220916867,5.5818427498589385,5.12108939776314,5.488668877430392,3.9162320084999998,3.865047267,3.96741675,General Member,0,0
31,3,9,1,0,1,0,4.352248324103326,4.29813527514307,4.50066039746014,4.168292633151522,4.186037300809822,3.9162320084999998,3.865047267,3.96741675,General Member,0,0
31,3,10,1,0,1,0,5.04758947029681,5.1810366300757416,5.041882859529585,4.660563416083541,5.5247718628947196,3.9162320084999998,3.865047267,3.96741675,General Member,0,0
31,3,11,1,0,1,0,4.846474484202702,4.786497252306472,5.054309978380358,4.5414566934768565,5.324829621377738,3.9162320084999998,3.865047267,3.96741675,General Member,0,0
31,3,12,1,0,1,0,5.282393001837782,5.436827211752414,5.339107608261992,4.686756290437399,5.65430237346412,3.9162320084999998,3.865047267,3.96741675,General Member,0,0
31,3,13,1,0,1,0,5.41667269925609,5.646860411573984,5.443975090095872,4.662403983676246,5.498498105402403,3.9162320084999998,3.865047267,3.96741675,Department Leader,0,0
32,4,0,0,1,1,0,5.375525319589049,5.422033878659919,5.518335170450323,4.902776657033468,5.695206322153002,3.8084847005,3.776252243,3.840717158,General Member,0,0
32,4,1,0,1,1,0,5.038933225926014,5.181460233076483,5.15783649262263,4.333911248849166,5.654564966037191,3.8084847005,3.776252243,3.840717158,General Member,0,0
32,4,2,0,1,1,0,5.018327306630722,5.082794075152922,5.256530241986649,4.269120151900298,5.711065313043385,3.8084847005,3.776252243,3.840717158,General Member,0,0
32,4,3,0,1,1,0,5.180797740931091,5.17152686347964,5.333781784193754,4.851647605672564,5.60870888764927,3.8084847005,3.776252243,3.840717158,General Member,0,0
32,4,4,0,1,1,0,5.348782144084307,5.438898836422346,5.436947098236709,4.872713840714584,5.59879893619585,3.8084847005,3.776252243,3.840717158,General Member,0,0
32,4,5,0,1,1,0,5.248889543125843,5.309647586398429,5.509669944174147,4.4581278108620435,5.736023809895594,3.8084847005,3.776252243,3.840717158,General Member,0,0
32,4,6,0,1,1,0,5.473470509096195,5.60276595303532,5.5848272248863315,4.825751840435165,5.64799081058816,3.8084847005,3.776252243,3.840717158,Department Leader,0,0
32,4,7,1,1,1,0,4.983116878319475,4.935930086217718,5.26542737417898,4.465952764285902,5.591547445846741,3.8084847005,3.776252243,3.840717158,General Member,0,0
32,4,8,1,1,1,0,5.299714703870548,5.346465299686936,5.406753448286624,4.909705846117211,5.568457069527273,3.8084847005,3.776252243,3.840717158,General Member,0,0
32,4,9,1,1,1,0,4.935566966940453,5.0335878632029285,5.0734368544628765,4.31980787393403,5.645652038982766,3.8084847005,3.776252243,3.840717158,General Member,0,0
32,4,10,1,1,1,0,5.0436518346824295,5.175945812531278,5.056553808854632,4.616665294734075,5.119130991272103,3.8084847005,3.776252243,3.840717158,General Member,0,0
32,4,11,1,1,1,0,5.196523000668474,5.296649303608179,5.294324345192683,4.667940954626205,5.358904149966543,3.8084847005,3.776252243,3.840717158,General Member,0,0
32,4,12,1,1,1,0,5.2663286214332015,5.493904380364464,5.324078753737851,4.448851035928567,5.548909391268914,3.8084847005,3.776252243,3.840717158,General Member,0,0
32,4,13,1,1,1,0,5.416529686018272,5.479774665002345,5.5395553012815135,4.939734980118498,5.77871826004181,3.8084847005,3.776252243,3.840717158,Department Leader,0,0
33,1,0,0,0,0,0,5.307321544046427,5.36693029625517,5.386397565928636,4.94398456969505,5.500940324332674,3.9485765,4.024660358,3.872492642,General Member,0,0
33,1,1,0,0,0,0,4.826725486478699,4.94276636640958,5.124736952455715,3.7832427594063534,5.295333300102307,3.9485765,4.024660358,3.872492642,General Member,0,0
33,1,2,0,0,0,0,5.115562778684244,5.199042073555976,5.311174493045289,4.408697560559941,5.626502551867068,3.9485765,4.024660358,3.872492642,General Member,0,0
33,1,3,0,0,0,0,5.091914970040259,5.187861199164083,5.0614945128677915,4.875057349404546,5.525632818574914,3.9485765,4.024660358,3.872492642,General Member,0,0
33,1,4,0,0,0,0,5.127256330212997,5.07766773980049,5.332191463856036,4.7978401229500935,5.726529770946234,3.9485765,4.024660358,3.872492642,General Member,0,0
33,1,5,0,0,0,0,5.449502197212336,5.565295098633798,5.49698104544888,4.991339513729347,5.780223507553737,3.9485765,4.024660358,3.872492642,General Member,0,0
33,1,6,0,0,0,0,5.382250244832562,5.485809283869812,5.420300109536708,4.982790110077807,5.751391554806693,3.9485765,4.024660358,3.872492642,Department Leader,0,0
33,1,7,1,0,0,0,4.696802282166711,4.761334727015394,4.730181706786966,4.425319623506729,4.34474351896354,3.9485765,4.024660358,3.872492642,General Member,0,0
33,1,8,1,0,0,0,4.724751073399172,4.552164681734665,5.129954495347885,4.297035597179034,4.603120839331256,3.9485765,4.024660358,3.872492642,General Member,0,0
33,1,9,1,0,0,0,5.194927848717663,5.3012190399295065,5.353740894382403,4.505490501864408,4.875660055992651,3.9485765,4.024660358,3.872492642,General Member,0,0
33,1,10,1,0,0,0,5.336198869701861,5.550256412726402,5.459629879974116,4.4060205499929825,5.554184035462516,3.9485765,4.024660358,3.872492642,General Member,0,0
33,1,11,1,0,0,0,5.061299206201943,5.258887107257183,5.130983507270274,4.3059388005434505,5.314066865632363,3.9485765,4.024660358,3.872492642,General Member,0,0
33,1,12,1,0,0,0,5.284539010418786,5.394627775731476,5.2432781582570485,5.050548036191442,5.230928508850523,3.9485765,4.024660358,3.872492642,General Member,0,0
33,1,13,1,0,0,0,5.194710786587233,5.4706827003276715,5.320451400442531,4.073400279703558,5.2820304308479935,3.9485765,4.024660358,3.872492642,Department Leader,0,0
34,2,0,0,1,0,0,5.208874484415168,5.353640966049049,5.332297611803231,4.486587742274715,4.9925850580722155,3.9798989125,3.951865004,4.007932821,General Member,0,0
34,2,1,0,1,0,0,4.962036617250835,5.013256141859747,5.232318730111119,4.17771978008343,5.542480911111902,3.9798989125,3.951865004,4.007932821,General Member,0,0
34,2,2,0,1,0,0,4.876424997288001,4.850379727643336,5.060991226453064,4.523906271503517,5.280198601230541,3.9798989125,3.951865004,4.007932821,General Member,0,0
34,2,3,0,1,0,0,5.142233468031277,5.274363845127049,5.208796266834133,4.590529139537297,5.496290788349889,3.9798989125,3.951865004,4.007932821,General Member,0,0
34,2,4,0,1,0,0,5.249128566661136,5.399674046451537,5.348478555040087,4.56567548773905,5.496211317237812,3.9798989125,3.951865004,4.007932821,General Member,0,0
34,2,5,0,1,0,0,5.274319212095724,5.315829076288384,5.415080693380975,4.821346163185494,5.641851241895843,3.9798989125,3.951865004,4.007932821,General Member,0,0
34,2,6,0,1,0,0,5.316681755775862,5.50764042494065,5.300531292141878,4.78149016342746,5.56906308864144,3.9798989125,3.951865004,4.007932821,Department Leader,0,0
34,2,7,1,1,0,0,5.319451659860167,5.485178974220215,5.257996907961196,4.965664137877618,5.594767087390784,3.9798989125,3.951865004,4.007932821,General Member,0,0
34,2,8,1,1,0,0,5.1313221004852885,5.365285585287509,5.206885002802803,4.25311820733776,5.2222669089449125,3.9798989125,3.951865004,4.007932821,General Member,0,0
34,2,9,1,1,0,0,5.3445252076569485,5.4761237937498475,5.438751578449589,4.7298679175287575,5.206449095798741,3.9798989125,3.951865004,4.007932821,General Member,0,0
34,2,10,1,1,0,0,5.258599577381195,5.458029635536954,5.372956845365375,4.393475777617496,5.566632325882317,3.9798989125,3.951865004,4.007932821,General Member,0,0
34,2,11,1,1,0,0,5.360536545595539,5.459555910157067,5.419838919010083,4.925106247277026,5.51633975787346,3.9798989125,3.951865004,4.007932821,General Member,0,0
34,2,12,1,1,0,0,5.1376115356564025,5.369560612628968,5.022287971517886,4.710852621061907,4.092876782025441,3.9798989125,3.951865004,4.007932821,General Member,0,0
34,2,13,1,1,0,0,5.32121585626483,5.46209039804716,5.382181642324804,4.756338730111231,5.4312113071908446,3.9798989125,3.951865004,4.007932821,Department Leader,0,0
35,3,0,0,0,1,0,4.913133643866011,5.090212325213412,5.0346020190748675,4.098471391003144,5.252857963528525,3.9782734535,3.956979384,3.999567523,General Member,0,0
35,3,1,0,0,1,0,5.216911105681959,5.194417427083698,5.41925007351235,4.812267883205828,5.30554770283171,3.9782734535,3.956979384,3.999567523,General Member,0,0
35,3,2,0,0,1,0,4.945151477825327,4.9682092111930505,4.991946561300458,4.766789749613514,5.3944725900812625,3.9782734535,3.956979384,3.999567523,General Member,0,0
35,3,3,0,0,1,0,5.073154064320766,5.094711157038788,5.226964668539239,4.64959137632359,5.537744549404246,3.9782734535,3.956979384,3.999567523,General Member,0,0
35,3,4,0,0,1,0,5.293817007660245,5.3519487829894565,5.452301511657312,4.749624505679449,5.427875003890502,3.9782734535,3.956979384,3.999567523,General Member,0,0
35,3,5,0,0,1,0,5.433639298979059,5.650301720825368,5.4148180968786,4.82756817167454,5.518665696630698,3.9782734535,3.956979384,3.999567523,General Member,0,0
35,3,6,0,0,1,0,5.129181832089309,5.3819883095289445,5.3183710032613485,3.9293210003689745,5.5546292458742546,3.9782734535,3.956979384,3.999567523,Department Leader,0,0
35,3,7,1,0,1,0,5.060000960064944,5.233846764982845,5.313889236524705,3.9460575669051297,5.4393621675059425,3.9782734535,3.956979384,3.999567523,General Member,0,0
35,3,8,1,0,1,0,5.269230582600258,5.382959245310808,5.447714609603407,4.511581864794592,5.532895473424265,3.9782734535,3.956979384,3.999567523,General Member,0,0
35,3,9,1,0,1,0,5.465633691614636,5.550630756079812,5.6288721714555585,4.8297527119236205,5.589182000053791,3.9782734535,3.956979384,3.999567523,General Member,0,0
35,3,10,1,0,1,0,5.280298849997926,5.344080575460933,5.375293464467486,4.867299573179942,5.525902608313178,3.9782734535,3.956979384,3.999567523,General Member,0,0
35,3,11,1,0,1,0,5.145084497558564,5.097929006930194,5.465558283847999,4.53877880143499,5.25654150894435,3.9782734535,3.956979384,3.999567523,General Member,0,0
35,3,12,1,0,1,0,5.222894308888539,5.25586154760512,5.431394173447336,4.637492908768269,5.682597912385187,3.9782734535,3.956979384,3.999567523,General Member,0,0
35,3,13,1,0,1,0,5.371736809372738,5.487147083273731,5.4012162972827085,4.956720515879834,5.62583084187264,3.9782734535,3.956979384,3.999567523,Department Leader,0,0
36,4,0,0,1,1,2,5.067008957479775,4.927387344098926,5.421141901835627,4.659563594125336,5.227256053787392,3.9635805604999996,3.872579586,4.054581535,General Member,0,2
36,4,1,0,1,1,0,5.225515594337857,5.345535435235208,5.178695809743411,4.97470223569951,5.498920162180671,3.9635805604999996,3.872579586,4.054581535,General Member,0,0
36,4,2,0,1,1,0,5.187579727223538,5.295954613389268,5.184850210985157,4.868823939949235,5.488856811369569,3.9635805604999996,3.872579586,4.054581535,General Member,0,0
36,4,3,0,1,1,0,4.941081591563398,5.108992802566734,5.062426858539264,4.154209002276367,5.885048766908616,3.9635805604999996,3.872579586,4.054581535,General Member,0,0
36,4,4,0,1,1,0,5.31085281021952,5.45840181099245,5.42727412762606,4.596556067285464,5.554273128610644,3.9635805604999996,3.872579586,4.054581535,General Member,0,0
36,4,5,0,1,1,0,5.33716249007471,5.500660776956067,5.3153808912318965,4.897491360063867,5.578167850536866,3.9635805604999996,3.872579586,4.054581535,General Member,0,0
36,4,6,0,1,1,4,5.170237465086611,5.269517161725322,5.312156034685828,4.541255046105643,4.848801620278567,3.9635805604999996,3.872579586,4.054581535,Department Leader,2,2
36,4,7,1,1,1,2,4.809900709477229,4.895447678627296,5.071444113335899,3.942991859690132,4.621177396850163,3.9635805604999996,3.872579586,4.054581535,General Member,2,0
36,4,8,1,1,1,0,5.150326299959659,5.219339622666432,5.410600557082873,4.335979731885174,5.412029598787113,3.9635805604999996,3.872579586,4.054581535,General Member,0,0
36,4,9,1,1,1,0,5.32202914784733,5.484768419587207,5.305728958812858,4.871845107041468,5.5282914992283505,3.9635805604999996,3.872579586,4.054581535,General Member,0,0
36,4,10,1,1,1,0,5.087966479896675,5.23760033635291,5.166630322077387,4.455515945439645,5.086092132053073,3.9635805604999996,3.872579586,4.054581535,General Member,0,0
36,4,11,1,1,1,0,5.423106861687598,5.461877240888979,5.5648407474760635,4.9760833239103714,5.606667248718554,3.9635805604999996,3.872579586,4.054581535,General Member,0,0
36,4,12,1,1,1,0,5.2341646225266185,5.2829515188819975,5.361950367038071,4.789637196267092,5.608769099380785,3.9635805604999996,3.872579586,4.054581535,General Member,0,0
36,4,13,1,1,1,4,5.318102968690582,5.366300079503499,5.366542123388466,5.060486941956762,5.3023023002514265,3.9635805604999996,3.872579586,4.054581535,Department Leader,2,2
