run_id,pattern_id,turn,agent_id,dept_id,position,psychological_safety,psych_leader,psych_colleague,psych_team,task_cohesion,active_interaction,passive_interaction,interaction
86,2,4,13,1,Department Leader,5.3569712585203115,5.596192821358915,5.595822656865671,4.0819866405319996,5.660900494541936,0,0,0
86,2,5,0,0,General Member,5.3330468626823295,5.517697884303536,5.293307750184212,4.871818393647652,5.494956086720422,0,0,0
86,2,5,1,0,General Member,5.219197179084492,5.543327651848098,5.317884697483076,4.016534884530316,5.057174183171503,0,0,0
86,2,5,2,0,General Member,5.400162092498182,5.45105917018039,5.531715344874996,4.940513270572326,5.52583366178062,0,0,0
86,2,5,3,0,General Member,5.148651254063756,5.426571883890139,5.192264016283866,4.213126252737681,5.638600431570872,0,0,0
86,2,5,4,0,General Member,5.368397385660313,5.5017058829843855,5.4736368519730405,4.7229131389584005,5.906580926880899,0,0,0
86,2,5,5,0,General Member,5.195935221343153,5.260943336243385,5.2577111230121805,4.856767106081388,5.574542519557955,0,0,0
86,2,5,6,0,Department Leader,5.4297580648600094,5.64327035512521,5.544593258757591,4.521272408303383,5.678180943611631,0,0,0
86,2,5,7,1,General Member,5.169005958929331,5.417256934982989,5.161638580348834,4.441443580789522,5.251584886326273,0,0,0
86,2,5,8,1,General Member,5.442605780401354,5.559210198757804,5.468975260717907,5.0312637379267064,5.717505699085513,0,0,0
86,2,5,9,1,General Member,4.9643600560457175,5.012177738142983,5.243001797117931,4.170742947252095,5.486038088063642,0,0,0
86,2,5,10,1,General Member,5.261090538265355,5.4934277419885875,5.130683675887336,4.868361605977699,5.715830963307226,0,0,0
86,2,5,11,1,General Member,5.339691032895058,5.362798177099832,5.504304506273448,4.886271495731167,5.490237079901764,0,0,0
86,2,5,12,1,General Member,5.2921011447413315,5.401627440989927,5.655951968237011,4.114537001172295,5.41173695425272,0,0,0
86,2,5,13,1,Department Leader,5.367482224439494,5.624002147131388,5.5311144027694885,4.216114040260494,4.758170858789244,0,0,0
86,2,6,0,0,General Member,5.250549432829087,5.456102174654089,5.255177324708695,4.623092792968329,5.155228269099424,0,0,0
86,2,6,1,0,General Member,5.007759957314094,5.15908293537617,5.25318049613321,3.9811430992166,5.684036852904962,0,0,0
86,2,6,2,0,General Member,5.193190964731701,5.443040496129683,5.337403165860264,4.107147234571108,5.402954256139565,0,0,0
86,2,6,3,0,General Member,5.370249952417385,5.504960961102574,5.50320976728874,4.655877358328659,5.426482183146891,0,0,0
86,2,6,4,0,General Member,5.360272461277586,5.395879592308977,5.51770124722515,4.886117234305765,5.638222217176088,0,0,0
86,2,6,5,0,General Member,5.434571850913476,5.386006533086001,5.626656050905433,5.132071337747996,5.706220459013862,0,0,0
86,2,6,6,0,Department Leader,5.386470842330494,5.569616370041084,5.40981123788066,4.782573336248341,5.627698125908144,0,0,0
86,2,6,7,1,General Member,4.99802044326317,4.807569179026017,5.4745640378638285,4.457439181906426,5.3476906573291885,0,0,0
86,2,6,8,1,General Member,5.386068438666436,5.526518486338351,5.498625508412752,4.702085132909291,5.75388766005808,0,0,0
86,2,6,9,1,General Member,5.032473057499502,4.934760504199114,5.58555901844224,4.035076808534283,5.124039440066394,0,0,0
86,2,6,10,1,General Member,4.851868996406343,4.7144779027088095,5.183497943523098,4.490241400893182,5.361338777760789,0,0,0
86,2,6,11,1,General Member,3.7516647858930368,3.4933743568409192,3.8624245004050404,4.268096739188047,2.9497867158126416,0,0,0
86,2,6,12,1,General Member,4.780014882488779,4.774609260661534,4.975933785010577,4.3390876420863265,4.537492816756595,0,0,0
86,2,6,13,1,Department Leader,5.359233892410443,5.5884617907950735,5.3650220857322894,4.658044412838911,5.574449886618508,0,0,0
86,2,7,0,0,General Member,5.3121754234615635,5.389035607761299,5.5130492025770925,4.6128893859594555,5.618124118668952,0,0,0
86,2,7,1,0,General Member,5.233250756314875,5.333661704528282,5.37841073452408,4.593311295853174,5.637201690893377,0,0,0
86,2,7,2,0,General Member,5.068737668831916,4.951044160678352,5.382581993579615,4.689514768881306,5.7362373643052535,0,0,0
86,2,7,3,0,General Member,4.5680026690718085,4.5445478214804105,4.631277729547087,4.49072540407035,4.920026336455441,0,0,0
86,2,7,4,0,General Member,5.101459938720438,5.11395255633479,5.46090506193083,4.225276798386468,4.810457595237956,0,0,0
86,2,7,5,0,General Member,5.24000540900869,5.447510750110336,5.451720573515859,4.123487335187025,5.50417716001393,0,0,0
86,2,7,6,0,Department Leader,5.339678092131435,5.518392006392832,5.292883519094672,4.912723686433024,5.299641323785514,0,0,0
86,2,7,7,1,General Member,5.092368073523094,5.109578281981695,5.212097646399612,4.761368444768753,4.287715176195428,0,0,0
86,2,7,8,1,General Member,5.055031882011371,4.995017217959746,5.286985458265972,4.693850862905509,4.8806304020508655,0,0,0
86,2,7,9,1,General Member,4.864746585985681,4.593477457685047,5.472179359975635,4.261210831577688,4.254927776343127,0,0,0
86,2,7,10,1,General Member,4.777017801753714,5.005780626385185,4.887339814423987,3.833311298295332,5.130553088720407,0,0,0
86,2,7,11,1,General Member,5.194663908636178,5.361196362475514,5.208224448337868,4.663425287814231,5.491289355431294,0,0,0
86,2,7,12,1,General Member,5.384216293872759,5.495176905021295,5.489712228236248,4.805177280245681,5.772300842367772,0,0,0
86,2,7,13,1,Department Leader,5.405710173296611,5.525102800917079,5.46520202146498,4.90871797804235,5.459137605794858,0,0,0
86,2,8,0,0,General Member,5.093278361109934,5.23427351535628,4.95837688034665,4.985063020151892,5.6139070740631105,0,0,0
86,2,8,1,0,General Member,5.32072255052434,5.308799147428054,5.457432611502064,5.037502617531844,5.75570227410395,0,0,0
86,2,8,2,0,General Member,5.259602807378359,5.250527614940067,5.51957375950475,4.680229496398318,5.4663256947647705,0,0,0
86,2,8,3,0,General Member,5.31311744941494,5.50939991186073,5.43052341433379,4.450322810600247,5.3880739712269,0,0,0
86,2,8,4,0,General Member,5.2644825325183096,5.30901963052741,5.4163518609870085,4.77650947206405,5.877737152549665,0,0,0
86,2,8,5,0,General Member,4.85909481643845,4.805496391260696,5.269522511213107,4.0622254708308505,5.656993651579642,0,0,0
86,2,8,6,0,Department Leader,5.431918902210908,5.566202160704308,5.438063068910528,5.014732737764933,5.731713632469935,0,0,0
86,2,8,7,1,General Member,4.839758979740227,5.057644037086278,4.724548324731676,4.454928669388697,4.889256630122114,0,0,0
86,2,8,8,1,General Member,4.162593031993444,4.04634156207733,4.6127866232652375,3.460895728774261,3.4961998040422197,0,0,0
86,2,8,9,1,General Member,4.928437867725433,5.046131685115223,5.355717840792226,3.578369811733546,3.7018920512411118,0,0,0
86,2,8,10,1,General Member,5.231942899062809,5.219451062364779,5.583613037758934,4.448854752199279,5.825633462213326,0,0,0
86,2,8,11,1,General Member,4.9429510097302245,5.0078017654234985,5.446631105727341,3.5731451853237957,4.231425885710603,0,0,0
86,2,8,12,1,General Member,5.340800440619971,5.443393783313712,5.452312923015874,4.772824620281647,5.608101554422539,0,0,0
86,2,8,13,1,Department Leader,4.680825597376697,5.26019808207855,4.303704287273013,3.8226578668463964,3.0990252890741203,0,0,0
87,3,1,0,0,General Member,5.337918555238175,5.500612844371587,5.283684470959619,4.976381884487904,5.26538179949106,0,0,0
87,3,1,1,0,General Member,5.4167241330597635,5.585633882114768,5.469383174862247,4.78712378835562,5.721080497767449,0,0,0
87,3,1,2,0,General Member,5.120600220176177,5.077807972587174,5.280597825635062,4.8756492168724614,5.557116043847496,0,0,0
87,3,1,3,0,General Member,5.215757398286831,5.459065556443707,5.469146853581681,3.8945908614615568,5.584882984606162,0,0,0
87,3,1,4,0,General Member,5.239632373673693,5.405026488865943,5.334444761624824,4.52222112287764,4.819752456884575,0,0,0
87,3,1,5,0,General Member,4.953054629536682,5.01661949752658,5.099634531186088,4.420340255051699,5.421186398468268,0,0,0
87,3,1,6,0,Department Leader,5.434401627230245,5.525409281725799,5.440027105202921,5.148252548474001,5.700899680743786,0,0,0
87,3,1,7,1,General Member,5.384918612517679,5.540414426169708,5.367283086260774,4.959580732827699,5.705158907550237,0,0,0
87,3,1,8,1,General Member,5.427804992722867,5.61447018763723,5.410907035337128,4.907237975213165,5.590716865461489,0,0,0
87,3,1,9,1,General Member,5.4343218061953165,5.622067143310276,5.428607323625938,4.88441958751232,4.601796370327304,0,0,0
87,3,1,10,1,General Member,5.305533913779939,5.52277250435014,5.1851650613432545,4.93467879775494,5.69614325249434,0,0,0
87,3,1,11,1,General Member,5.188391956645029,5.555274440552177,5.136831707630628,4.20805175262386,5.30857113023585,0,0,0
87,3,1,12,1,General Member,5.419050820110119,5.604743299189566,5.630605803888476,4.3683450873889464,5.648902022651012,0,0,0
87,3,1,13,1,Department Leader,5.473157708752744,5.521216039477355,5.60548763189149,5.0202128959218335,5.665124098261302,0,0,0
87,3,2,0,0,General Member,5.236141934082483,5.47325573472071,5.121161865822259,4.7930873581083295,5.698495308067974,0,0,0
87,3,2,1,0,General Member,5.120146040825205,5.005372710361822,5.392423990273767,4.829150816835376,5.517747095054694,0,0,0
87,3,2,2,0,General Member,4.730293824192238,4.5616539879755145,5.293517979996546,3.9220236359656933,4.700888761009542,0,0,0
87,3,2,3,0,General Member,4.673183521328589,4.842113374601479,4.780329672749836,3.9163862748603386,5.563371857149184,0,0,0
87,3,2,4,0,General Member,5.168643813225184,5.169400564197398,5.375999489399902,4.682543649234199,5.2712227333176545,0,0,0
87,3,2,5,0,General Member,4.3765575417979665,4.706436973927823,4.174349092430393,3.8587389605994016,5.401325552613896,0,0,0
87,3,2,6,0,Department Leader,5.4925505890093556,5.591942416748884,5.588673674132809,4.970087907169372,5.72562014410601,0,0,0
87,3,2,7,1,General Member,5.100941798350597,5.1092604262759,5.527236350055433,4.081298627263408,5.7092828960579975,0,0,0
87,3,2,8,1,General Member,5.293757226970085,5.420086870946019,5.39756433290948,4.672551714517031,4.795517957124277,0,0,0
87,3,2,9,1,General Member,4.3606870784055465,4.354810580640673,4.536156552218978,3.9688877994688276,4.0266152554012695,0,0,0
87,3,2,10,1,General Member,5.172558040004749,5.104835722545095,5.497905443238566,4.616581051504802,5.439515899359203,0,0,0
87,3,2,11,1,General Member,5.146537537940073,5.370084543676686,5.416073884574554,3.846978378583115,5.167488211426919,0,0,0
87,3,2,12,1,General Member,3.754537154872983,3.980980172165056,3.4545608938871815,3.7751527119636332,3.197820587827661,0,0,0
87,3,2,13,1,Department Leader,5.368615954596939,5.385693681679026,5.749492783375696,4.428670172866916,5.585216249513073,0,0,0
87,3,3,0,0,General Member,5.422495053339548,5.548656731526075,5.529343705705806,4.794696496592039,5.503046934630611,0,0,0
87,3,3,1,0,General Member,5.354194017987646,5.338513141097646,5.6424533265150325,4.7286315954270774,5.796767004762714,0,0,0
87,3,3,2,0,General Member,5.320470975475058,5.457535529439023,5.254902755998686,5.0622698256947,5.604852084198495,0,0,0
87,3,3,3,0,General Member,4.89977278868379,4.754520582525976,5.145619677132685,4.761886667443142,5.683472490983622,0,0,0
87,3,3,4,0,General Member,5.191206901601887,5.09830711152414,5.435642408358037,4.899556756070779,5.597084129571835,0,0,0
87,3,3,5,0,General Member,4.807994219885494,5.0129518389109355,4.852434873572059,4.089426504207186,5.413967877627767,0,0,0
87,3,3,6,0,Department Leader,5.285386640122044,5.617215762406647,4.966234024145268,5.034588710547384,5.745344161755101,0,0,0
87,3,3,7,1,General Member,5.315257373975558,5.346207328896493,5.401138439926158,5.022018355328019,5.609361651774876,0,0,0
