run_id,pattern_id,Ave P,CC-Ave P,CCH-P,CCTF-P,Ave CT,CC-Ave CT,CCH-CT,CCTF-CT,Ave RD,CC-Ave RD,CCH-RD,CCTF-RD,Ave CGT,CC-Ave CGT,CCH-CGT,CCTF-CGT,Ave CCU,CC-Ave CCU,CCH-CCU,CCTF-CCU,CCC Score
38,2,3.871118068595614,3.874799373070679,0.08763186068332243,0.1385735777568162,4.089402369246355,4.074052624675915,0.05104310864669795,0.05564150106520235,3.363180803622391,3.3189245146294515,0.2267857585355987,0.4198713487410381,3.7144087394300085,3.8662488193132614,0.4578004513089934,0.11749210678201774,2.8580708045934755,2.810312773904146,0.23967335437745357,0.16256575942541213,0.13020833333333331
39,3,3.8937991279789768,3.9005310401582887,0.05153531508515993,0.11614033543618447,4.131948877838394,4.142662064673868,0.07652604828252545,0.06697030275701597,3.2140812178783325,3.215443518334026,0.12915243708979926,0.3628444907910226,3.49322222402047,3.49111078425332,0.16607335017662084,0.3218603303450967,2.941904609818622,2.9049708685891935,0.13496516405535824,0.22191873234709728,0.3222470238095238
40,4,3.812134200942922,3.802118291624721,0.08011177132266782,0.269331107333443,4.064139390879975,4.050339514713425,0.1360661306293719,0.09443967787208227,3.4440440795651686,3.416000326509657,0.1755026682415054,0.42672718862648706,3.6267713854564074,3.7726441952385747,0.40911487462322604,0.384924150673302,2.854921478173719,2.8612384904917865,0.11667375644668324,0.28293710730433536,0.2019345238095238
41,1,3.900316221788208,3.8898755056461507,0.12372168403513595,0.12071610589251258,4.154677225602276,4.154420834204425,0.047995960012560165,0.09482796189949128,3.4415171450765203,3.48131759649792,0.2349829893944722,0.2526377053286671,3.740821054847366,3.805065850393386,0.33544179044506006,0.25365208312166304,2.8616767748825405,2.836586744403644,0.11106201058875348,0.271938119020956,0.17552083333333332
42,2,3.830546430284298,3.769076980174727,0.30139713349277375,0.21158515908513148,4.048266276586987,4.035104424964497,0.07528066728698658,0.10453393026788017,3.4687498164825366,3.435889858175747,0.23947826268435413,0.3745375474604839,3.6015657983141236,3.7687603557221516,0.4651873813417355,0.20492894046419008,2.9531876397671186,2.9219911940491246,0.09066669756644127,0.3805876421160954,0.1776785714285714
43,3,3.877096541819269,3.889682541273174,0.10456098884517728,0.11148437805048497,4.153490237954025,4.1563982627467695,0.048486722928629086,0.07387453169978211,3.528581614715904,3.5351600687869267,0.05757353588937132,0.2683476684825305,3.7396661502632154,3.727561741119487,0.20000894784778617,0.28940073806806416,2.7476929599463804,2.745010763350739,0.09963154665541678,0.22978099369939667,0.19270833333333331
44,4,3.798708490882084,3.7623087490216363,0.31118653949721414,0.19988676309839215,4.057736123031206,4.067716996969216,0.10457788287696586,0.0838288956627297,3.361664982723274,3.408079194875949,0.18472596098778055,0.31822437643232876,3.6929311921756343,3.859859244701788,0.5489151187850504,0.2181956950167196,3.032652988912317,3.0159651390689652,0.108698626518098,0.14309122151952441,0.26416666666666666
45,1,3.8258948392371073,3.8370431080336624,0.13657797422715295,0.13392797780277943,4.1366561533275945,4.151115651483252,0.07597019210423107,0.06196418911928916,3.4903240687280896,3.4797321349806203,0.12708932876455403,0.24093640294226878,4.055895485522716,4.081115149843753,0.12927728194193466,0.17457080109187287,2.850721563959231,2.8333706263922585,0.22020186095273583,0.28993723122312176,0.09583333333333333
46,2,3.822107434577508,3.838592960326057,0.16462259619772973,0.15820480121928546,4.062828854775242,4.084971459514626,0.1705014728494559,0.0771043319803029,3.5761306957767482,3.5615404601767455,0.2086009704614049,0.4695252729019386,3.8720948845111454,3.891066687796771,0.4346661626326072,0.382057291089655,2.8226645464758144,2.821576447762151,0.12019912521709937,0.2477369103981251,0.12083333333333333
47,3,3.8521256086136932,3.8175468017778815,0.20112240644865423,0.1623465708090975,4.113844994210893,4.111346977210431,0.1047655920690361,0.1080474665040243,3.478348199349707,3.426909945422654,0.36684714714995603,0.32055580537552375,4.098317288466608,4.214366763344778,0.2477544340295789,0.11355739913818949,2.5696874595558197,2.5318859011309875,0.11797544016429387,0.22352822201088146,0.0
48,4,3.857833765384678,3.8470641153076057,0.11906902007964373,0.10611492846980468,4.109531120254632,4.120388065577452,0.09711276862856312,0.0650323163343096,3.3917646260116583,3.378694717246688,0.18695323589578186,0.3584556185613442,3.97319462114377,3.980981619380917,0.23133598374053607,0.3349808017101197,2.7649909615410215,2.748791586647081,0.16512755578736904,0.3826440961927607,0.11416666666666668
49,1,3.769442058996091,3.7363624690028994,0.10945640113801475,0.16198339070179918,4.107749742752874,4.09276164649758,0.04153297861658796,0.11030313871550278,3.3459098611423066,3.3397789350475335,0.1331805765651199,0.40668860182371175,3.8319461682591713,3.9036783788700347,0.1845419732990195,0.39445710708382586,2.4837630056237643,2.4495393704204185,0.08051576244417137,0.2578017433828805,0.06770833333333333
50,2,3.7424977642625623,3.7436527665462087,0.28890114319338284,0.2392621683685732,4.071176885585576,4.092339021628984,0.12410686862571343,0.06006799655600633,3.3707299879522834,3.3773568320866616,0.2330448727921663,0.2395504778316609,3.8266816579123377,3.93650952219424,0.46721436578450903,0.23874309330611698,2.480137626964763,2.461751071263387,0.10393345688030069,0.38053552329115414,0.21749999999999997
51,3,3.992735954587206,4.0114415851757705,0.07574088348171698,0.05614820803551348,4.129392757089846,4.1139869754161005,0.06879118056395203,0.055046263128760584,3.4342336710158547,3.42611139478878,0.11618553614077341,0.3083934951763643,3.600314771182848,3.7116394906006986,0.40962885345669325,0.31331296455416674,2.7404541661531843,2.735080631875798,0.027318878643712314,0.37637323318082255,0.34174107142857146
52,4,3.8006934160113492,3.791491793057159,0.18210071352337429,0.19755136042936908,4.136866362650772,4.142954329339377,0.09234693651127977,0.05688059881483271,3.523891042469139,3.4945587703284406,0.1662639664789258,0.08800659973843951,3.3859453598420286,3.509258824672222,0.568794945403359,0.2235354038485071,2.885769614902603,2.865643434168316,0.11268519859339214,0.3167598025461505,0.1875
53,1,3.730449105436589,3.729660570079522,0.35958805479216355,0.1287668496071612,4.0955733863009645,4.095102391465896,0.13714782288913677,0.12179046909674292,3.5249152078132258,3.495285585047135,0.25515921494070565,0.6405497243176197,4.127607418599965,4.13741512667636,0.15757782063126247,0.26625134825133534,2.586632666376215,2.604184615105298,0.2181590950299001,0.2661169288064256,0.12812500000000002
54,2,3.7327271042615036,3.707947997933835,0.165584547438392,0.24525382138356783,4.070673926205312,4.050506715262445,0.12711297534367363,0.1461123271606644,3.4044439096962233,3.4276865550401254,0.29347809047040113,0.2646455658798517,3.9763757669426516,4.086506040379303,0.34068235351171716,0.22957581824644646,2.768571233947329,2.740012306636308,0.10414334517380071,0.26804061423078096,0.23916666666666667
55,3,3.749595911565283,3.6815031035934482,0.32720049999804246,0.22753836909141234,4.089818588079989,4.050631381169609,0.11065778257898302,0.08792671778453925,3.415524321850785,3.3128604164643027,0.4007581255389145,0.38152838393851884,3.7434483533329974,3.935225853818159,0.5318014623425387,0.22194316438207037,3.018652282164858,3.0063530521381963,0.04344782075910134,0.11229933604897287,0.09583333333333333
56,4,3.7700259618545258,3.6671040530727113,0.3992695933582255,0.28159777668505026,4.075684606860389,4.0444490572449014,0.15461792112355358,0.09715534225635244,3.205880168757902,3.1670413944717692,0.29259390926593337,0.5853172616225664,3.982235907489654,4.066526173614956,0.27702724877816126,0.16674346429845674,2.5911743503304066,2.5659773568558646,0.09183158573225292,0.34777203170405485,0.15916666666666668
57,1,3.9511720237673154,3.949257165418164,0.03345247203829397,0.14429241805974852,4.1019165664954755,4.1039993174321365,0.03000099081230854,0.060473240798790406,3.5450208401898693,3.5513422613560217,0.08672051145995596,0.2425009366753041,3.575773700031467,3.5956990865872376,0.30156385242873873,0.28686898292181146,2.9454347174889435,2.9479633154977622,0.062010735508468355,0.24055567902130656,0.2791666666666667
58,2,3.950668907539454,3.892784459794174,0.2123488457813806,0.18787258974541682,4.051764618364394,4.046356624165156,0.0913316588631825,0.10328043008349512,3.4449179954075815,3.547803031288201,0.2792427671891239,0.2863859521232215,3.69202077574981,3.8504621592584636,0.44207151565398656,0.3346413282164442,2.8617671045065136,2.8369901297256224,0.0809670667350596,0.2944640936234738,0.20089285714285715
59,3,3.87654623019623,3.8242082679968767,0.26834242305046496,0.23636019821750018,4.074560747095176,4.0552375448032585,0.08196174625467759,0.06637275273383736,3.4306728705210343,3.3614588426036693,0.29671264185286406,0.3472573238047711,3.4615047163809685,3.490222309989862,0.2174355287864019,0.44588743618924986,2.979284699972985,2.9649025436865615,0.12529460953145316,0.32052342403836925,0.25
60,4,3.999034435491686,4.010987142333762,0.04221467755258711,0.07036123286652403,4.127057145351929,4.11624244587076,0.056549845214572576,0.09125938380980464,3.301814002104187,3.2251520934537745,0.20800640884742194,0.454226161324572,3.355134557023074,3.5075287510763253,0.5197866879108067,0.23378560453071168,3.003035634077052,3.002652261731163,0.020975729663946417,0.20538916704652124,0.26572420634920635
61,1,3.8805371114079246,3.864125715232354,0.15789606585010535,0.17123039483360858,4.103454071748218,4.126998610589764,0.0987644596534048,0.04673722916126598,3.3940739351031546,3.402265897076803,0.2573965174109666,0.3001075541211215,3.828874378827294,3.909792278870475,0.31862520341363004,0.3144590412537362,2.647966428019965,2.6380475608000813,0.14680190031069648,0.3282601791473747,0.11166666666666666
62,2,3.934693746927596,3.937776511122498,0.07925181532306277,0.09832650942579352,4.142610905964271,4.140729055339011,0.04152190725401974,0.0584301292824711,3.522089016745985,3.445737439625204,0.24679771547349813,0.35948757410707693,3.8652089682393904,3.9437509561227566,0.3870158533593604,0.20560309008964092,2.6912306913152806,2.6733306619791364,0.09031022798033556,0.33330438382512134,0.18833333333333332
63,3,3.806064494479872,3.7557228676224605,0.24715878505389627,0.18142008674719795,4.122509822487565,4.125998341899645,0.07460521314986443,0.027794415821295767,3.5002947360083323,3.5609075365772016,0.21705613128252155,0.20653595421192103,3.8211493024750687,3.896485202917733,0.27911745062066884,0.28558933404743886,2.6473383648269384,2.6403360293085587,0.0818828658538562,0.4573430369134116,0.22035714285714283
64,4,3.9674881242529523,3.9615259263888882,0.06771716076058898,0.1338453074533808,4.098978169478615,4.093522239048762,0.046073018515444986,0.0925576185715238,3.2519248974233124,3.2591455624553065,0.04978906801972563,0.3012734020917417,3.7822449017744213,3.7837257177134904,0.29397415141817856,0.19244373120083552,2.750882783271187,2.7518225444471227,0.0212308934570959,0.22124091479143213,0.1875
65,1,3.9747478416864785,3.9537343592312473,0.06638284060980731,0.16872397944117715,4.105993897291257,4.106489248585119,0.019851022527474973,0.08826929347721035,3.324916038767686,3.3163593983935833,0.20732300509317603,0.3448818495033274,3.5166805409572666,3.7127478909748457,0.566084946984766,0.2676955112520612,2.9434721798846346,2.9505398413871586,0.19611190670157477,0.2851266848493067,0.17291666666666666
66,2,3.796410953150588,3.8073287131161577,0.08959916111140097,0.20245442935816807,4.080791523442342,4.077921706227011,0.06157568154145651,0.05695719150584155,3.5271060216274583,3.516339387559903,0.16401657204442183,0.31411349996997273,3.690670725068862,3.6881848068408902,0.35276035755445734,0.2577827135926567,2.7812446795490393,2.7911923603370483,0.15734586031348724,0.24631611633214248,0.2402529761904762
67,3,3.822348674712479,3.79742663081892,0.2793345647792925,0.18625703621079215,4.145172801980908,4.143357400878838,0.05510017459301984,0.027934317862812415,3.3495307183189125,3.282959065334836,0.18212110147032395,0.34047460223832293,3.790701284201735,3.832868968412344,0.4284204282755686,0.301770999898458,2.8550240789739987,2.8949543706199274,0.1577959456383529,0.28750311379676247,0.4020833333333333
68,4,3.950196037631509,3.9463850256200654,0.04251431712687662,0.12460975279242135,4.153910442451577,4.155490278691344,0.038526308811487116,0.09776043660205494,3.6042126259044265,3.564167911870762,0.14100370981694849,0.30094644318649727,3.6712567371554714,3.725614758540187,0.36451866909195,0.3636030519781319,2.7768336314287985,2.777737950791307,0.11005101942610894,0.3034394384572291,0.2790922619047619
69,1,3.9050815624105866,3.8471490379321494,0.19609712029914322,0.20606290830357932,4.12672659853884,4.120360894242306,0.020810781268959626,0.1170277557586898,3.559315879579627,3.576818094300364,0.12793914555110347,0.20861480038427482,3.6420837292133164,3.6949470784113196,0.21637771406783532,0.3373342908367121,3.0450738130900463,3.0674903202963684,0.09157428294901511,0.3154284401229475,0.13968253968253966
70,2,3.9767851918651624,3.965944981879872,0.060095899034998845,0.11333577544293821,4.161364736629459,4.1351188827564,0.07635992063024126,0.0714259807964004,3.4915171962185316,3.51103947136865,0.20006387217360727,0.4456016257910245,3.738761214283118,3.8149552673787164,0.34248935714791123,0.286671917145693,2.815542934881642,2.8072422454319543,0.06943223593620002,0.24083618805923668,0.2364583333333333
71,3,3.945571432066132,3.95443896673622,0.09278009444688512,0.1289583809191375,4.161564532850689,4.161597184850015,0.017109805072567943,0.051949002512357415,3.334845448270321,3.4134853461654813,0.3093207041958788,0.32454102961706977,4.095757028257165,4.098623390638597,0.08558837136954739,0.1513856649210708,2.5134734173200854,2.511174633668463,0.10339689095061186,0.3543930331923008,0.28125
72,4,3.9297606642214507,3.9253005358090642,0.12462889332986324,0.09407120399737909,4.10283277071059,4.0903149122043105,0.07210905622062418,0.1090520085832219,3.4258874364421925,3.465891724721314,0.35717901144989783,0.22736178028500964,3.594621397289152,3.718047382730168,0.5627804954572058,0.3077909479280417,2.964151528697942,2.922368501076849,0.28052398033204184,0.22546423022316187,0.10104166666666667
